shot_number,phase,total_points,gfile_exists_points,effective_converged_points,gfile_existence_rate_percent,effective_convergence_rate_percent,avg_error_percent
40578,ramp-down,5,1,1,20.0,20.0,3.960521560964411e-08
40579,ramp-up,5,0,0,0.0,0.0,
40579,ramp-down,5,1,1,20.0,20.0,7.603853434044394e-08
40580,ramp-up,6,0,0,0.0,0.0,
40580,ramp-down,4,2,2,50.0,50.0,2.467808527399256e-08
40581,ramp-up,6,0,0,0.0,0.0,
40581,ramp-down,4,2,2,50.0,50.0,1.099756634488588e-07
40583,ramp-up,4,1,1,25.0,25.0,2.5276630748651807e-08
40583,ramp-down,3,3,3,100.0,100.0,1.6459902946692273e-07
40584,ramp-up,5,0,0,0.0,0.0,
40584,ramp-down,3,1,1,33.33333333333333,33.33333333333333,2.3791973390795214e-08
40585,ramp-up,5,0,0,0.0,0.0,
40585,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.755141678453995e-08
40586,ramp-up,5,0,0,0.0,0.0,
40586,ramp-down,4,0,0,0.0,0.0,
40589,ramp-up,6,0,0,0.0,0.0,
40589,ramp-down,4,1,1,25.0,25.0,9.520529275661457e-08
40593,ramp-up,5,5,5,100.0,100.0,7.835237779954552e-08
40593,ramp-down,3,2,2,66.66666666666666,66.66666666666666,8.504897270450892e-08
40594,ramp-up,5,0,0,0.0,0.0,
40594,ramp-down,5,1,1,20.0,20.0,4.5618628265018584e-08
40595,ramp-up,6,0,0,0.0,0.0,
40595,ramp-down,6,1,1,16.666666666666664,16.666666666666664,4.6195524045341216e-08
40597,ramp-up,6,0,0,0.0,0.0,
40597,ramp-down,7,1,1,14.285714285714285,14.285714285714285,8.990475909731704e-08
40598,ramp-up,6,0,0,0.0,0.0,
40598,ramp-down,7,2,2,28.57142857142857,28.57142857142857,7.817201042815362e-08
40599,ramp-up,6,0,0,0.0,0.0,
40599,ramp-down,7,4,4,57.14285714285714,57.14285714285714,7.22802689592364e-08
40600,ramp-up,6,0,0,0.0,0.0,
40600,ramp-down,7,2,2,28.57142857142857,28.57142857142857,1.0619356614123227e-07
40601,ramp-up,4,4,4,100.0,100.0,1.423581771243791e-07
40601,ramp-down,1,0,0,0.0,0.0,
40602,ramp-up,5,0,0,0.0,0.0,
40602,ramp-down,4,2,2,50.0,50.0,5.263160916236817e-08
40611,ramp-up,6,0,0,0.0,0.0,
40611,ramp-down,6,3,3,50.0,50.0,5.070746372371262e-08
40613,ramp-up,6,0,0,0.0,0.0,
40613,ramp-down,7,1,1,14.285714285714285,14.285714285714285,7.673836022327049e-08
40614,ramp-up,6,0,0,0.0,0.0,
40614,ramp-down,7,1,1,14.285714285714285,14.285714285714285,6.398627907114609e-08
40615,ramp-up,6,0,0,0.0,0.0,
40615,ramp-down,7,4,4,57.14285714285714,57.14285714285714,1.0633160564470692e-07
40616,ramp-up,6,0,0,0.0,0.0,
40616,ramp-down,7,3,3,42.857142857142854,42.857142857142854,1.436035724232389e-07
40617,ramp-up,6,0,0,0.0,0.0,
40617,ramp-down,8,2,2,25.0,25.0,7.789499872824669e-08
40618,ramp-up,6,0,0,0.0,0.0,
40618,ramp-down,8,2,2,25.0,25.0,3.787474841509982e-08
40619,ramp-up,6,0,0,0.0,0.0,
40619,ramp-down,7,2,2,28.57142857142857,28.57142857142857,5.7478109523814127e-08
40620,ramp-up,6,0,0,0.0,0.0,
40620,ramp-down,7,3,3,42.857142857142854,42.857142857142854,1.9054436437585757e-07
40621,ramp-up,6,0,0,0.0,0.0,
40621,ramp-down,7,2,2,28.57142857142857,28.57142857142857,5.0707604316971785e-08
40622,ramp-up,6,0,0,0.0,0.0,
40622,ramp-down,7,2,2,28.57142857142857,28.57142857142857,3.8935303691649046e-08
40623,ramp-up,6,0,0,0.0,0.0,
40623,ramp-down,7,1,1,14.285714285714285,14.285714285714285,3.9825630394563304e-09
40624,ramp-up,6,0,0,0.0,0.0,
40624,ramp-down,7,2,2,28.57142857142857,28.57142857142857,1.4391931075746403e-08
40625,ramp-up,6,0,0,0.0,0.0,
40625,ramp-down,7,3,3,42.857142857142854,42.857142857142854,5.8679616140640434e-08
40626,ramp-up,6,0,0,0.0,0.0,
40626,ramp-down,7,1,1,14.285714285714285,14.285714285714285,5.736570207886583e-08
40627,ramp-up,6,0,0,0.0,0.0,
40627,ramp-down,7,3,3,42.857142857142854,42.857142857142854,8.435265368939809e-08
40628,ramp-up,6,0,0,0.0,0.0,
40628,ramp-down,7,3,3,42.857142857142854,42.857142857142854,6.595682874873452e-08
40629,ramp-up,6,0,0,0.0,0.0,
40629,ramp-down,7,3,3,42.857142857142854,42.857142857142854,6.786179376188033e-08
40630,ramp-up,6,0,0,0.0,0.0,
40630,ramp-down,6,3,3,50.0,50.0,6.59796592796707e-08
40631,ramp-up,6,0,0,0.0,0.0,
40631,ramp-down,6,1,1,16.666666666666664,16.666666666666664,5.6059513173263535e-08
40632,ramp-up,6,0,0,0.0,0.0,
40632,ramp-down,5,1,1,20.0,20.0,7.525425900184e-08
40633,ramp-up,6,0,0,0.0,0.0,
40633,ramp-down,4,2,2,50.0,50.0,1.9650890659371325e-08
40634,ramp-up,6,0,0,0.0,0.0,
40634,ramp-down,5,2,2,40.0,40.0,7.356661781333569e-08
40635,ramp-up,5,0,0,0.0,0.0,
40635,ramp-down,4,1,1,25.0,25.0,1.4477421161524036e-07
40636,ramp-up,5,0,0,0.0,0.0,
40636,ramp-down,4,1,1,25.0,25.0,1.5196701603004417e-08
40637,ramp-up,5,0,0,0.0,0.0,
40637,ramp-down,4,1,1,25.0,25.0,4.351110278151261e-08
40638,ramp-up,5,0,0,0.0,0.0,
40638,ramp-down,3,0,0,0.0,0.0,
40645,ramp-up,3,3,3,100.0,100.0,6.32687756639949e-08
40645,ramp-down,1,1,1,100.0,100.0,3.113802853575007e-07
40649,ramp-up,6,0,0,0.0,0.0,
40649,ramp-down,3,2,2,66.66666666666666,66.66666666666666,6.147321336746097e-08
40650,ramp-up,6,0,0,0.0,0.0,
40650,ramp-down,4,0,0,0.0,0.0,
40652,ramp-up,5,0,0,0.0,0.0,
40652,ramp-down,4,1,1,25.0,25.0,3.2141506628298235e-08
40653,ramp-up,5,0,0,0.0,0.0,
40653,ramp-down,4,1,1,25.0,25.0,1.9051320367588735e-07
40654,ramp-up,5,0,0,0.0,0.0,
40654,ramp-down,4,2,2,50.0,50.0,1.7948224963689122e-08
40655,ramp-up,6,0,0,0.0,0.0,
40655,ramp-down,3,1,1,33.33333333333333,33.33333333333333,8.593625485973831e-08
40656,ramp-up,5,0,0,0.0,0.0,
40656,ramp-down,4,1,1,25.0,25.0,1.0684965461006724e-07
40658,ramp-up,5,0,0,0.0,0.0,
40658,ramp-down,4,1,1,25.0,25.0,8.609956159280875e-09
40659,ramp-up,5,0,0,0.0,0.0,
40659,ramp-down,4,2,2,50.0,50.0,2.3896020674365576e-08
40662,ramp-up,5,0,0,0.0,0.0,
40662,ramp-down,3,2,2,66.66666666666666,66.66666666666666,3.2209272628872016e-08
40663,ramp-up,5,0,0,0.0,0.0,
40663,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.0034501674900628e-07
40664,ramp-up,5,0,0,0.0,0.0,
40664,ramp-down,3,1,1,33.33333333333333,33.33333333333333,4.2657657023941714e-08
40668,ramp-up,4,0,0,0.0,0.0,
40668,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.3602215343464744e-08
40669,ramp-up,4,0,0,0.0,0.0,
40669,ramp-down,3,1,1,33.33333333333333,33.33333333333333,9.366088576454205e-08
40670,ramp-up,4,0,0,0.0,0.0,
40670,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.9208225322808405e-09
40672,ramp-up,4,0,0,0.0,0.0,
40672,ramp-down,3,1,1,33.33333333333333,33.33333333333333,9.403832942814769e-08
40673,ramp-up,4,0,0,0.0,0.0,
40673,ramp-down,3,0,0,0.0,0.0,
40674,ramp-up,4,0,0,0.0,0.0,
40674,ramp-down,4,1,1,25.0,25.0,6.821202476196546e-08
40675,ramp-up,5,0,0,0.0,0.0,
40675,ramp-down,3,1,1,33.33333333333333,33.33333333333333,4.3259840284165856e-08
40679,ramp-up,2,2,2,100.0,100.0,9.16334612566871e-08
40679,ramp-down,2,1,1,50.0,50.0,1.442441643607797e-07
40680,ramp-up,3,2,2,66.66666666666666,66.66666666666666,4.956721814074631e-08
40680,ramp-down,2,1,1,50.0,50.0,8.873663262565219e-08
40681,ramp-up,4,0,0,0.0,0.0,
40681,ramp-down,2,2,2,100.0,100.0,8.261649517471909e-08
40682,ramp-up,4,0,0,0.0,0.0,
40682,ramp-down,3,2,2,66.66666666666666,66.66666666666666,4.873197623183246e-08
40683,ramp-up,5,0,0,0.0,0.0,
40683,ramp-down,2,1,1,50.0,50.0,1.5054204236054238e-08
40684,ramp-up,4,0,0,0.0,0.0,
40684,ramp-down,3,1,1,33.33333333333333,33.33333333333333,7.473611285438936e-08
40685,ramp-up,4,0,0,0.0,0.0,
40685,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.7754798040844542e-08
40686,ramp-up,4,0,0,0.0,0.0,
40686,ramp-down,3,2,2,66.66666666666666,66.66666666666666,5.5980778660384134e-08
40687,ramp-up,4,0,0,0.0,0.0,
40687,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.677222860538199e-08
40688,ramp-up,4,0,0,0.0,0.0,
40688,ramp-down,3,2,2,66.66666666666666,66.66666666666666,5.503578038865998e-08
40689,ramp-up,4,0,0,0.0,0.0,
40689,ramp-down,4,1,1,25.0,25.0,1.1025417200123425e-07
40690,ramp-up,4,0,0,0.0,0.0,
40690,ramp-down,3,2,2,66.66666666666666,66.66666666666666,8.549807318731585e-08
40691,ramp-up,4,0,0,0.0,0.0,
40691,ramp-down,4,0,0,0.0,0.0,
40692,ramp-up,4,0,0,0.0,0.0,
40692,ramp-down,4,0,0,0.0,0.0,
40693,ramp-up,4,0,0,0.0,0.0,
40693,ramp-down,4,0,0,0.0,0.0,
40694,ramp-up,5,0,0,0.0,0.0,
40694,ramp-down,3,1,1,33.33333333333333,33.33333333333333,8.483737922244236e-09
40695,ramp-up,4,0,0,0.0,0.0,
40695,ramp-down,4,2,2,50.0,50.0,4.172249859487399e-08
40698,ramp-up,5,0,0,0.0,0.0,
40698,ramp-down,5,2,2,40.0,40.0,6.121502576269832e-08
40699,ramp-up,5,0,0,0.0,0.0,
40699,ramp-down,7,3,3,42.857142857142854,42.857142857142854,7.41102285113339e-08
40700,ramp-up,5,0,0,0.0,0.0,
40700,ramp-down,7,3,3,42.857142857142854,42.857142857142854,6.449469305725752e-08
40701,ramp-up,5,0,0,0.0,0.0,
40701,ramp-down,7,1,1,14.285714285714285,14.285714285714285,8.40684360127812e-08
40702,ramp-up,5,0,0,0.0,0.0,
40702,ramp-down,8,3,3,37.5,37.5,1.147167867419924e-07
40703,ramp-up,5,0,0,0.0,0.0,
40703,ramp-down,8,4,4,50.0,50.0,6.174508349874221e-08
40706,ramp-up,5,0,0,0.0,0.0,
40706,ramp-down,8,5,5,62.5,62.5,8.929385905738836e-08
40707,ramp-up,5,0,0,0.0,0.0,
40707,ramp-down,10,4,4,40.0,40.0,6.353874114379672e-08
40709,ramp-up,5,0,0,0.0,0.0,
40709,ramp-down,10,3,3,30.0,30.0,3.820930335435862e-08
40721,ramp-up,3,0,0,0.0,0.0,
40721,ramp-down,1,1,1,100.0,100.0,6.089136040147225e-07
40722,ramp-up,3,1,1,33.33333333333333,33.33333333333333,1.6257908846513286e-07
40725,ramp-up,5,0,0,0.0,0.0,
40725,ramp-down,3,3,3,100.0,100.0,1.181940835422945e-07
40726,ramp-up,5,0,0,0.0,0.0,
40726,ramp-down,3,2,2,66.66666666666666,66.66666666666666,6.731290879614215e-08
40727,ramp-up,4,1,1,25.0,25.0,1.5652436673910569e-07
40727,ramp-down,2,1,1,50.0,50.0,3.0573029289347836e-08
40737,ramp-up,6,0,0,0.0,0.0,
40737,ramp-down,4,1,1,25.0,25.0,1.0347802524595484e-07
40739,ramp-up,6,0,0,0.0,0.0,
40739,ramp-down,6,0,0,0.0,0.0,
40740,ramp-up,6,0,0,0.0,0.0,
40740,ramp-down,4,1,1,25.0,25.0,1.6734005653043501e-07
40741,ramp-up,6,0,0,0.0,0.0,
40741,ramp-down,5,1,1,20.0,20.0,6.019408980393175e-08
40742,ramp-up,6,0,0,0.0,0.0,
40742,ramp-down,5,1,1,20.0,20.0,5.946895917067421e-08
40743,ramp-up,7,0,0,0.0,0.0,
40743,ramp-down,5,0,0,0.0,0.0,
40745,ramp-up,5,0,0,0.0,0.0,
40745,ramp-down,6,1,1,16.666666666666664,16.666666666666664,2.6440513500566096e-08
40746,ramp-up,5,0,0,0.0,0.0,
40746,ramp-down,5,1,1,20.0,20.0,1.0376266799406181e-07
40747,ramp-up,5,0,0,0.0,0.0,
40747,ramp-down,5,3,3,60.0,60.0,7.941445252619698e-08
40748,ramp-up,5,0,0,0.0,0.0,
40748,ramp-down,6,3,3,50.0,50.0,3.514860809755164e-08
40749,ramp-up,6,6,6,100.0,100.0,1.1443071901747884e-07
40749,ramp-down,3,3,3,100.0,100.0,8.621340586577729e-08
40750,ramp-up,53,25,25,47.16981132075472,47.16981132075472,12.225990164055185
40750,ramp-down,64,25,25,39.0625,39.0625,8.392002384326926
40751,ramp-up,4,4,4,100.0,100.0,8.820534547729484e-08
40751,ramp-down,3,3,3,100.0,100.0,2.873974538700819e-07
40756,ramp-up,5,0,0,0.0,0.0,
40756,ramp-down,7,3,3,42.857142857142854,42.857142857142854,8.502533818763175e-09
40757,ramp-up,6,1,1,16.666666666666664,16.666666666666664,2.567614155972253e-08
40757,ramp-down,7,6,6,85.71428571428571,85.71428571428571,5.543697089563598e-08
40758,ramp-up,6,0,0,0.0,0.0,
40758,ramp-down,5,1,1,20.0,20.0,9.318728872840226e-08
40759,ramp-up,5,0,0,0.0,0.0,
40759,ramp-down,6,0,0,0.0,0.0,
40760,ramp-up,6,0,0,0.0,0.0,
40760,ramp-down,3,2,2,66.66666666666666,66.66666666666666,5.489559872558869e-08
40761,ramp-up,6,0,0,0.0,0.0,
40761,ramp-down,3,3,3,100.0,100.0,1.72496284727289e-07
40762,ramp-up,6,0,0,0.0,0.0,
40762,ramp-down,5,3,3,60.0,60.0,2.0564345879492634e-07
40763,ramp-up,6,0,0,0.0,0.0,
40763,ramp-down,6,4,4,66.66666666666666,66.66666666666666,1.7551149032597536e-07
40764,ramp-up,7,1,1,14.285714285714285,14.285714285714285,3.448061870600031e-07
40764,ramp-down,5,4,4,80.0,80.0,2.6149828891989646e-07
40765,ramp-up,6,0,0,0.0,0.0,
40765,ramp-down,2,1,1,50.0,50.0,2.793479831007519e-07
40766,ramp-up,6,0,0,0.0,0.0,
40766,ramp-down,2,0,0,0.0,0.0,
40767,ramp-up,6,0,0,0.0,0.0,
40767,ramp-down,3,2,2,66.66666666666666,66.66666666666666,6.529177667649116e-08
40784,ramp-up,4,0,0,0.0,0.0,
40784,ramp-down,3,2,2,66.66666666666666,66.66666666666666,2.3302513047732875e-07
40785,ramp-up,7,0,0,0.0,0.0,
40785,ramp-down,4,2,2,50.0,50.0,2.0651420078078015e-07
40789,ramp-up,7,0,0,0.0,0.0,
40789,ramp-down,4,2,2,50.0,50.0,1.2681110223879413e-07
40790,ramp-up,7,0,0,0.0,0.0,
40790,ramp-down,4,2,2,50.0,50.0,3.416443084282412e-08
40791,ramp-up,6,0,0,0.0,0.0,
40791,ramp-down,5,3,3,60.0,60.0,5.3330912013989856e-08
40792,ramp-up,6,0,0,0.0,0.0,
40792,ramp-down,6,3,3,50.0,50.0,1.4917931937583213e-07
40794,ramp-up,6,0,0,0.0,0.0,
40794,ramp-down,5,2,2,40.0,40.0,8.582844989535608e-08
40796,ramp-up,5,0,0,0.0,0.0,
40796,ramp-down,5,2,2,40.0,40.0,2.248699663173379e-08
40797,ramp-up,6,0,0,0.0,0.0,
40797,ramp-down,5,2,2,40.0,40.0,4.393405268491947e-08
40799,ramp-up,6,0,0,0.0,0.0,
40799,ramp-down,4,1,1,25.0,25.0,2.8766753182221463e-08
40800,ramp-up,6,0,0,0.0,0.0,
40800,ramp-down,5,2,2,40.0,40.0,3.3247739430200074e-08
40801,ramp-up,6,0,0,0.0,0.0,
40801,ramp-down,5,1,1,20.0,20.0,1.2839841812913496e-08
40802,ramp-up,6,0,0,0.0,0.0,
40802,ramp-down,5,2,2,40.0,40.0,6.697397145730642e-08
40803,ramp-up,6,0,0,0.0,0.0,
40803,ramp-down,5,0,0,0.0,0.0,
40804,ramp-up,6,0,0,0.0,0.0,
40804,ramp-down,2,1,1,50.0,50.0,3.336616706214221e-07
40815,ramp-up,5,0,0,0.0,0.0,
40815,ramp-down,9,7,7,77.77777777777779,77.77777777777779,7.840358550655401e-08
40817,ramp-up,5,0,0,0.0,0.0,
40817,ramp-down,9,6,6,66.66666666666666,66.66666666666666,7.061721349616103e-08
40818,ramp-up,5,0,0,0.0,0.0,
40818,ramp-down,7,1,1,14.285714285714285,14.285714285714285,1.942807174969491e-07
40819,ramp-up,5,0,0,0.0,0.0,
40819,ramp-down,7,3,3,42.857142857142854,42.857142857142854,3.021120595410491e-07
40820,ramp-up,5,0,0,0.0,0.0,
40820,ramp-down,6,1,1,16.666666666666664,16.666666666666664,8.562309396517588e-09
40824,ramp-up,8,3,3,37.5,37.5,9.183157345023205e-08
40824,ramp-down,9,5,5,55.55555555555556,55.55555555555556,1.3092863256152901e-07
40825,ramp-up,6,0,0,0.0,0.0,
40825,ramp-down,12,8,8,66.66666666666666,66.66666666666666,6.51663216750193e-08
40826,ramp-up,9,3,3,33.33333333333333,33.33333333333333,8.45581452650895e-08
40826,ramp-down,11,8,8,72.72727272727273,72.72727272727273,7.134480669366267e-08
40827,ramp-up,8,2,2,25.0,25.0,1.7796869663346876e-08
40827,ramp-down,9,3,3,33.33333333333333,33.33333333333333,4.2995412480155967e-08
40828,ramp-up,8,0,0,0.0,0.0,
40828,ramp-down,8,4,4,50.0,50.0,3.6051326266142756e-08
40829,ramp-up,7,0,0,0.0,0.0,
40829,ramp-down,10,7,7,70.0,70.0,3.800867420491812e-08
40830,ramp-up,8,1,1,12.5,12.5,6.454149017078892e-09
40830,ramp-down,9,6,6,66.66666666666666,66.66666666666666,6.415355713299493e-08
40831,ramp-up,7,2,2,28.57142857142857,28.57142857142857,1.0716392354433413e-08
40831,ramp-down,11,7,7,63.63636363636363,63.63636363636363,3.608021751301503e-08
40832,ramp-up,7,0,0,0.0,0.0,
40832,ramp-down,11,5,5,45.45454545454545,45.45454545454545,4.414492538541082e-08
40833,ramp-up,8,1,1,12.5,12.5,3.4776451559589764e-08
40833,ramp-down,10,5,5,50.0,50.0,3.6418769746871936e-08
40834,ramp-up,8,2,2,25.0,25.0,4.145961435227812e-08
40834,ramp-down,10,7,7,70.0,70.0,8.192045275553578e-08
40835,ramp-up,8,0,0,0.0,0.0,
40835,ramp-down,10,6,6,60.0,60.0,3.538271906219647e-08
40836,ramp-up,6,0,0,0.0,0.0,
40836,ramp-down,12,5,5,41.66666666666667,41.66666666666667,8.608360183995779e-08
40838,ramp-up,8,0,0,0.0,0.0,
40838,ramp-down,9,5,5,55.55555555555556,55.55555555555556,4.974201738544518e-08
40839,ramp-up,9,0,0,0.0,0.0,
40839,ramp-down,9,5,5,55.55555555555556,55.55555555555556,3.823735969998267e-08
40840,ramp-up,8,0,0,0.0,0.0,
40840,ramp-down,8,4,4,50.0,50.0,5.643350358103034e-08
40841,ramp-up,6,0,0,0.0,0.0,
40841,ramp-down,12,7,7,58.333333333333336,58.333333333333336,4.149388583814942e-08
40843,flat_error,39,0,0,0.0,0.0,
40843,ramp-up,16,5,5,31.25,31.25,4.583187568657459e-07
40843,ramp-down,17,11,11,64.70588235294117,64.70588235294117,3.817760518819554e-07
40863,ramp-up,3,3,3,100.0,100.0,9.351944002482536e-08
40863,ramp-down,1,1,1,100.0,100.0,2.559926134762807e-07
40864,ramp-up,1,0,0,0.0,0.0,
40864,ramp-down,1,1,1,100.0,100.0,1.0945626267309855e-07
40868,ramp-up,4,1,1,25.0,25.0,6.392444551849901e-08
40868,ramp-down,3,1,1,33.33333333333333,33.33333333333333,2.7508111244056383e-08
40870,ramp-up,4,4,4,100.0,100.0,5.7849417625057986e-08
40870,ramp-down,2,1,1,50.0,50.0,4.103287062141e-08
40871,ramp-up,4,3,3,75.0,75.0,5.407428245536897e-08
40871,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.361760734454652e-08
40872,ramp-up,4,1,1,25.0,25.0,1.5889925313871476e-07
40872,ramp-down,3,2,2,66.66666666666666,66.66666666666666,6.053213086901105e-08
40873,ramp-up,4,2,2,50.0,50.0,4.136012166749196e-08
40873,ramp-down,3,1,1,33.33333333333333,33.33333333333333,2.1068442227442143e-08
40876,ramp-up,4,0,0,0.0,0.0,
40876,ramp-down,3,3,3,100.0,100.0,9.14674027443193e-08
40884,ramp-up,4,2,2,50.0,50.0,9.165031564758728e-09
40884,ramp-down,3,1,1,33.33333333333333,33.33333333333333,8.343887601959818e-09
40888,ramp-up,3,0,0,0.0,0.0,
40888,ramp-down,1,0,0,0.0,0.0,
40892,ramp-up,4,0,0,0.0,0.0,
40892,ramp-down,1,0,0,0.0,0.0,
40893,ramp-up,4,0,0,0.0,0.0,
40893,ramp-down,1,0,0,0.0,0.0,
40895,ramp-up,5,0,0,0.0,0.0,
40895,ramp-down,7,5,5,71.42857142857143,71.42857142857143,1.547492267536088e-07
40896,ramp-up,5,0,0,0.0,0.0,
40896,ramp-down,2,0,0,0.0,0.0,
40897,ramp-up,4,0,0,0.0,0.0,
40897,ramp-down,2,0,0,0.0,0.0,
40898,ramp-up,5,0,0,0.0,0.0,
40898,ramp-down,2,0,0,0.0,0.0,
40899,ramp-up,5,0,0,0.0,0.0,
40899,ramp-down,4,1,1,25.0,25.0,2.0093994154970754e-07
40900,ramp-up,5,0,0,0.0,0.0,
40900,ramp-down,8,3,3,37.5,37.5,2.8828242307305452e-08
40901,ramp-up,6,0,0,0.0,0.0,
40901,ramp-down,8,5,5,62.5,62.5,8.114762222372467e-08
40902,ramp-up,6,0,0,0.0,0.0,
40902,ramp-down,5,0,0,0.0,0.0,
40903,ramp-up,6,0,0,0.0,0.0,
40903,ramp-down,6,1,1,16.666666666666664,16.666666666666664,9.793290759687648e-09
40904,ramp-up,6,0,0,0.0,0.0,
40904,ramp-down,5,0,0,0.0,0.0,
40905,ramp-up,6,0,0,0.0,0.0,
40905,ramp-down,7,1,1,14.285714285714285,14.285714285714285,2.9891187873537024e-07
40906,ramp-up,6,0,0,0.0,0.0,
40906,ramp-down,8,5,5,62.5,62.5,7.547374900560042e-08
40907,ramp-up,6,0,0,0.0,0.0,
40907,ramp-down,8,2,2,25.0,25.0,1.9291342141650273e-08
40908,ramp-up,6,0,0,0.0,0.0,
40908,ramp-down,7,1,1,14.285714285714285,14.285714285714285,2.0216277543035383e-08
40909,ramp-up,7,0,0,0.0,0.0,
40909,ramp-down,6,1,1,16.666666666666664,16.666666666666664,1.515397361687166e-07
40913,ramp-up,5,0,0,0.0,0.0,
40913,ramp-down,8,6,6,75.0,75.0,5.458771369929425e-08
40914,ramp-up,6,0,0,0.0,0.0,
40914,ramp-down,5,1,1,20.0,20.0,2.936846003127812e-07
40915,ramp-up,6,0,0,0.0,0.0,
40915,ramp-down,7,1,1,14.285714285714285,14.285714285714285,2.1152748995258297e-08
40916,ramp-up,7,0,0,0.0,0.0,
40916,ramp-down,6,1,1,16.666666666666664,16.666666666666664,6.7267593777713514e-09
40917,ramp-up,6,0,0,0.0,0.0,
40917,ramp-down,8,4,4,50.0,50.0,1.0607444606515174e-07
40918,ramp-up,7,2,2,28.57142857142857,28.57142857142857,1.873213298955827e-08
40918,ramp-down,7,6,6,85.71428571428571,85.71428571428571,4.9880421811266305e-08
40919,ramp-up,5,0,0,0.0,0.0,
40919,ramp-down,3,0,0,0.0,0.0,
40921,ramp-up,6,2,2,33.33333333333333,33.33333333333333,1.7904282587012533e-08
40921,ramp-down,7,5,5,71.42857142857143,71.42857142857143,8.440798588377398e-08
40923,ramp-up,6,0,0,0.0,0.0,
40923,ramp-down,5,5,5,100.0,100.0,1.3499132961653559e-07
40924,ramp-up,6,0,0,0.0,0.0,
40924,ramp-down,8,5,5,62.5,62.5,4.618471546083094e-08
40926,ramp-up,6,0,0,0.0,0.0,
40926,ramp-down,6,1,1,16.666666666666664,16.666666666666664,1.7851835624538042e-08
40939,ramp-up,4,0,0,0.0,0.0,
40939,ramp-down,5,2,2,40.0,40.0,1.6467829475617937e-07
40940,ramp-up,7,0,0,0.0,0.0,
40940,ramp-down,3,0,0,0.0,0.0,
40941,ramp-up,5,0,0,0.0,0.0,
40941,ramp-down,5,1,1,20.0,20.0,9.859452840924161e-09
40942,ramp-up,6,0,0,0.0,0.0,
40942,ramp-down,5,0,0,0.0,0.0,
40943,ramp-up,7,0,0,0.0,0.0,
40943,ramp-down,6,1,1,16.666666666666664,16.666666666666664,3.1440903790340525e-08
40944,ramp-up,7,0,0,0.0,0.0,
40944,ramp-down,7,3,3,42.857142857142854,42.857142857142854,7.804747564119473e-08
40945,ramp-up,8,0,0,0.0,0.0,
40945,ramp-down,6,3,3,50.0,50.0,4.83535194860308e-08
40947,ramp-up,7,0,0,0.0,0.0,
40947,ramp-down,7,4,4,57.14285714285714,57.14285714285714,8.912785875394211e-08
40949,ramp-up,7,0,0,0.0,0.0,
40949,ramp-down,5,2,2,40.0,40.0,6.188231652549652e-08
40951,ramp-up,7,0,0,0.0,0.0,
40951,ramp-down,6,2,2,33.33333333333333,33.33333333333333,1.8448163771453425e-08
40953,ramp-up,7,0,0,0.0,0.0,
40953,ramp-down,7,2,2,28.57142857142857,28.57142857142857,2.582449307277045e-08
40954,ramp-up,7,0,0,0.0,0.0,
40954,ramp-down,7,3,3,42.857142857142854,42.857142857142854,1.766004981915573e-07
40955,ramp-up,6,0,0,0.0,0.0,
40955,ramp-down,6,3,3,50.0,50.0,3.037421264213733e-07
40956,ramp-up,6,0,0,0.0,0.0,
40956,ramp-down,5,2,2,40.0,40.0,5.633375064316102e-07
40957,ramp-up,6,0,0,0.0,0.0,
40957,ramp-down,8,5,5,62.5,62.5,6.149762138481576e-08
40958,flat_error,39,5,5,12.82051282051282,12.82051282051282,
40958,ramp-up,14,3,3,21.428571428571427,21.428571428571427,7.554418845303381e-07
40958,ramp-down,19,7,7,36.84210526315789,36.84210526315789,4.054692733853129e-07
40959,ramp-up,6,0,0,0.0,0.0,
40959,ramp-down,5,1,1,20.0,20.0,1.193035740046663e-07
40960,ramp-up,7,1,1,14.285714285714285,14.285714285714285,2.1598027759227587e-08
40960,ramp-down,6,2,2,33.33333333333333,33.33333333333333,2.0782265263273946e-07
40963,flat_error,39,5,5,12.82051282051282,12.82051282051282,
40963,ramp-up,17,3,3,17.647058823529413,17.647058823529413,7.673982848492254e-07
40963,ramp-down,16,4,4,25.0,25.0,6.659305768312821e-07
40968,ramp-up,5,0,0,0.0,0.0,
40968,ramp-down,3,0,0,0.0,0.0,
40969,ramp-up,7,0,0,0.0,0.0,
40969,ramp-down,7,3,3,42.857142857142854,42.857142857142854,1.2236504477647073e-07
40978,ramp-up,2,1,1,50.0,50.0,2.116080848793725e-07
40978,ramp-down,2,1,1,50.0,50.0,3.5935173989925615e-08
40993,ramp-up,6,0,0,0.0,0.0,
40993,ramp-down,8,5,5,62.5,62.5,3.56990689936693e-08
40994,ramp-up,7,0,0,0.0,0.0,
40994,ramp-down,7,5,5,71.42857142857143,71.42857142857143,4.030722544492801e-08
40995,ramp-up,7,0,0,0.0,0.0,
40995,ramp-down,7,6,6,85.71428571428571,85.71428571428571,4.2046886402026814e-08
