shot_number,total_kfiles,gfile_exists_count,effective_converged_count,convergence_failures,gfile_existence_rate_percent,effective_convergence_rate_percent,max_kfile_current,max_gfile_current,avg_current_error_percent,max_current_error_percent,effective_converged_points
38988,6,1,1,0,16.666666666666664,16.666666666666664,63736.96090156466,31124.2949,3.1117632147745095e-08,3.1117632147745095e-08,1
38995,5,1,1,0,20.0,20.0,39361.23235762517,34294.7654,9.777449717533648e-08,9.777449717533648e-08,1
38996,4,1,1,0,25.0,25.0,26886.00482020117,26886.0048,7.51363999042761e-08,7.51363999042761e-08,1
39014,10,2,2,0,20.0,20.0,108224.59656842668,89183.6112,2.64918985314972e-08,2.658312530313564e-08,2
39017,8,5,5,0,62.5,62.5,67265.0775746764,67265.0776,5.718236585742398e-08,8.990105348231624e-08,5
39018,9,4,4,0,44.44444444444444,44.44444444444444,72775.54375654862,72775.5437,6.41847153112729e-08,9.759975368284529e-08,4
39020,10,0,0,0,0.0,0.0,114938.69773817308,,,,0
39021,11,3,3,0,27.27272727272727,27.27272727272727,113697.52576534064,85539.6877,4.444350462724325e-08,6.711983309539617e-08,3
39022,11,1,1,0,9.090909090909092,9.090909090909092,124826.97236648816,39056.1447,7.960081632979285e-08,7.960081632979285e-08,1
39023,10,3,3,0,30.0,30.0,83243.92993162101,78194.9774,1.003739732500986e-07,1.7971114752647112e-07,3
39024,9,2,2,0,22.22222222222222,22.22222222222222,68612.55320393048,63261.45,6.555913466427261e-08,9.816151312173625e-08,2
39026,9,6,6,0,66.66666666666666,66.66666666666666,54359.3371329809,54359.3371,5.6105730075753e-08,9.340661686459981e-08,6
39029,9,2,2,0,22.22222222222222,22.22222222222222,63293.74442029619,55591.3447,9.882161626009064e-09,1.5902824691795337e-08,2
39033,10,1,1,0,10.0,10.0,121431.73410211231,91221.7872,2.934506426077132e-08,2.934506426077132e-08,1
39037,7,2,2,0,28.57142857142857,28.57142857142857,65715.665141658,60064.7867,4.994540398859249e-08,5.4419721101043944e-08,2
39038,8,1,1,0,12.5,12.5,71052.91577122257,45413.0909,6.899753098611686e-10,6.899753098611686e-10,1
39040,10,2,2,0,20.0,20.0,71485.41927487007,61768.3565,4.663134123441324e-08,6.899604086969264e-08,2
39041,10,1,1,0,10.0,10.0,73507.65056639782,43307.6026,5.5275238818844267e-08,5.5275238818844267e-08,1
39042,10,0,0,0,0.0,0.0,81964.09896530524,,,,0
39043,9,1,1,0,11.11111111111111,11.11111111111111,90486.29078750205,41336.8567,1.0974485114995557e-07,1.0974485114995557e-07,1
39044,10,1,1,0,10.0,10.0,84522.9204909455,64523.8851,5.977450461785716e-08,5.977450461785716e-08,1
39045,10,1,1,0,10.0,10.0,83223.58930272255,74661.2845,3.079963365102915e-08,3.079963365102915e-08,1
39046,11,0,0,0,0.0,0.0,86354.73467995378,,,,0
39047,10,1,1,0,10.0,10.0,85692.52463710375,64356.1844,1.625488320856301e-08,1.625488320856301e-08,1
39048,11,1,1,0,9.090909090909092,9.090909090909092,89945.77792809566,42178.5389,1.489771497063632e-07,1.489771497063632e-07,1
39049,11,0,0,0,0.0,0.0,91234.76859594004,,,,0
39051,11,1,1,0,9.090909090909092,9.090909090909092,89874.44407327603,42004.9384,1.5975033167490525e-08,1.5975033167490525e-08,1
39053,11,1,1,0,9.090909090909092,9.090909090909092,89698.93993550602,42446.5533,4.78555192072033e-09,4.78555192072033e-09,1
39055,11,1,1,0,9.090909090909092,9.090909090909092,89266.48052652992,40634.94,5.912870700957204e-08,5.912870700957204e-08,1
39058,10,2,2,0,20.0,20.0,108097.46614587965,83191.0991,7.595732278908606e-08,1.0555774349690449e-07,2
39059,10,1,1,0,10.0,10.0,108308.91800473108,88541.735,4.142809968123688e-08,4.142809968123688e-08,1
39060,10,1,1,0,10.0,10.0,105179.91872240257,85151.4017,2.2995971216455842e-08,2.2995971216455842e-08,1
39061,10,1,1,0,10.0,10.0,108039.40154132864,88493.4972,2.7083367356212287e-08,2.7083367356212287e-08,1
39062,10,0,0,0,0.0,0.0,109888.33158015666,,,,0
39063,10,2,2,0,20.0,20.0,109792.07947337996,90381.0224,3.223404993624174e-08,5.66305735457881e-08,2
39064,10,1,1,0,10.0,10.0,114366.5129988823,38713.414,1.1479914844220393e-07,1.1479914844220393e-07,1
39065,10,2,2,0,20.0,20.0,114219.77311220874,75218.2688,2.6664724097365285e-08,3.1838609251804574e-08,2
39066,10,2,2,0,20.0,20.0,113395.82323357977,74155.7483,4.53895268838012e-08,8.692975731681601e-08,2
39067,10,2,2,0,20.0,20.0,115062.8624329017,73146.0197,9.039991901944422e-08,1.07037925247382e-07,2
39068,10,2,2,0,20.0,20.0,115577.61224763606,76076.5456,7.993748718642923e-08,1.3014305550170128e-07,2
39095,10,1,1,0,10.0,10.0,59667.8368199644,30556.7942,1.9673964011178904e-07,1.9673964011178904e-07,1
39097,11,3,3,0,27.27272727272727,27.27272727272727,49291.25255446416,45668.2644,4.38999408875173e-08,1.2662953536223816e-07,3
39098,10,2,2,0,20.0,20.0,47397.86314430397,41343.1556,7.004903205688447e-08,1.343029578147066e-07,2
39101,11,2,2,0,18.181818181818183,18.181818181818183,49722.17427597002,46127.9996,2.6351944040012293e-08,2.7446692230056357e-08,2
39102,11,10,10,0,90.9090909090909,90.9090909090909,46092.03429495364,46092.0343,5.643573332691395e-08,1.1074286853674381e-07,10
39107,9,1,1,0,11.11111111111111,11.11111111111111,46694.3853649264,22137.7696,3.806478303312101e-08,3.806478303312101e-08,1
39109,8,0,0,0,0.0,0.0,54229.19855955362,,,,0
39115,6,1,1,0,16.666666666666664,16.666666666666664,36118.23822080782,31749.2582,2.3786910136795126e-07,2.3786910136795126e-07,1
39116,9,1,1,0,11.11111111111111,11.11111111111111,65625.52852146872,30153.5964,8.068487222324241e-08,8.068487222324241e-08,1
39117,10,0,0,0,0.0,0.0,74122.27663873075,,,,0
39118,10,0,0,0,0.0,0.0,68900.13872177507,,,,0
39129,10,1,1,0,10.0,10.0,64745.0952203609,39091.6316,9.819173408735774e-09,9.819173408735774e-09,1
39131,10,1,1,0,10.0,10.0,62139.95788366797,46998.0698,6.370517323774026e-09,6.370517323774026e-09,1
39133,10,1,1,0,10.0,10.0,58837.73612752085,23742.4669,2.005460199045488e-07,2.005460199045488e-07,1
39135,10,1,1,0,10.0,10.0,54302.83723525282,21275.34,3.206994217217506e-07,3.206994217217506e-07,1
39137,10,1,1,0,10.0,10.0,53765.98845646357,16156.6954,1.6889978968810183e-08,1.6889978968810183e-08,1
39139,10,2,2,0,20.0,20.0,71278.19854357927,53371.8248,2.0249274895626917e-07,3.373936174221943e-07,2
39141,10,1,1,0,10.0,10.0,49360.656510079374,20206.9842,3.262374584006319e-07,3.262374584006319e-07,1
39143,8,1,1,0,12.5,12.5,41562.45041427196,27665.9164,2.3852160719488174e-07,2.3852160719488174e-07,1
39192,11,1,1,0,9.090909090909092,9.090909090909092,77942.61844871708,35007.5282,9.051142649794652e-08,9.051142649794652e-08,1
39193,11,3,3,0,27.27272727272727,27.27272727272727,86091.4689933728,59211.8486,1.1553659960938086e-07,1.3728468840089758e-07,3
39194,13,1,1,0,7.6923076923076925,7.6923076923076925,82129.12611625162,56530.7007,2.7666920286377604e-08,2.7666920286377604e-08,1
39195,14,2,2,0,14.285714285714285,14.285714285714285,81369.72575236818,64191.5452,8.317728780408648e-08,1.1593773297307205e-07,2
39196,15,3,3,0,20.0,20.0,79083.57071991953,61198.7861,7.607273675108355e-08,8.289932065265727e-08,3
39198,15,1,1,0,6.666666666666667,6.666666666666667,78858.95684484715,60283.4229,1.7154751430262268e-08,1.7154751430262268e-08,1
39199,15,0,0,0,0.0,0.0,86977.32959400701,,,,0
39200,14,1,1,0,7.142857142857142,7.142857142857142,63457.47427527745,46265.961,2.594253948277279e-09,2.594253948277279e-09,1
39201,14,2,2,0,14.285714285714285,14.285714285714285,79013.63736844085,56304.7841,1.2257662515790143e-08,2.1732772624653864e-08,2
39202,15,3,3,0,20.0,20.0,81515.66893152207,59728.3049,1.2081749474407155e-07,2.0211042590475825e-07,3
39204,15,3,3,0,20.0,20.0,80446.54651495018,59607.3802,8.409153461873472e-08,1.386948764099763e-07,3
39205,16,4,4,0,25.0,25.0,81629.04403030364,60745.7036,6.088791929277852e-08,1.0401505594731589e-07,4
39206,15,3,3,0,20.0,20.0,81680.90934180471,60907.4775,5.8296288467773244e-08,1.586128600847153e-07,3
39208,17,1,1,0,5.88235294117647,5.88235294117647,77255.32997884775,41798.969,4.685209108374604e-08,4.685209108374604e-08,1
39209,18,5,5,0,27.77777777777778,27.77777777777778,80641.77998429885,74525.385,5.649718358209199e-08,1.309632803638675e-07,5
39229,11,7,7,0,63.63636363636363,63.63636363636363,43256.51966378463,43256.5197,9.281799848830774e-08,1.4251558612078818e-07,7
39230,11,3,3,0,27.27272727272727,27.27272727272727,45603.41502165701,42834.5159,6.454029402232431e-08,1.3860150919584397e-07,3
39231,11,2,2,0,18.181818181818183,18.181818181818183,45741.052657193344,41070.3224,8.860120107891482e-08,1.67846199999192e-07,2
39236,13,4,4,0,30.76923076923077,30.76923076923077,47156.03039435935,47156.0304,6.00790751462693e-08,1.1870095539955221e-07,4
39237,13,6,6,0,46.15384615384615,46.15384615384615,46757.914072665786,46757.9141,6.420562242048188e-08,9.736703888004283e-08,6
39238,12,5,5,0,41.66666666666667,41.66666666666667,49348.93812616807,49348.9381,7.400306612518344e-08,1.9464006372512955e-07,5
39239,13,6,6,0,46.15384615384615,46.15384615384615,45599.22624421081,45599.2262,7.430688612737139e-08,1.1440111367467325e-07,6
39240,12,5,5,0,41.66666666666667,41.66666666666667,48955.50495784131,48955.505,7.625084374191078e-08,1.678283397905917e-07,5
39241,13,10,10,0,76.92307692307693,76.92307692307693,45432.80778701833,45432.8078,6.933178001703856e-08,1.3403587139132724e-07,10
39243,7,7,7,0,100.0,100.0,33908.670453418024,33908.6704,1.2189040733058392e-07,1.5753499349042569e-07,7
39246,10,3,3,0,30.0,30.0,78694.34462053211,66393.9715,6.476801717312301e-08,1.1957990442664865e-07,3
39247,10,3,3,0,30.0,30.0,77446.0209743357,65827.5196,7.580802943980507e-08,1.407691737286136e-07,3
39250,11,3,3,0,27.27272727272727,27.27272727272727,77391.53824405675,66387.0102,2.5053752611904586e-08,4.19956454268629e-08,3
39251,12,2,2,0,16.666666666666664,16.666666666666664,84280.44107398711,61328.9361,7.018367876807384e-08,9.09856573531987e-08,2
39254,7,1,1,0,14.285714285714285,14.285714285714285,50464.1846682214,36091.822,5.30980402500842e-08,5.30980402500842e-08,1
39255,6,2,2,0,33.33333333333333,33.33333333333333,33767.57467939435,33686.9418,1.2898488442680303e-07,1.550764608345615e-07,2
39259,8,2,2,0,25.0,25.0,85513.76743073585,71370.5039,3.3992527172159874e-08,3.437269187483564e-08,2
39260,9,2,2,0,22.22222222222222,22.22222222222222,102633.94800407176,74242.8511,2.5545428214354015e-08,4.218521326345567e-08,2
39261,9,2,2,0,22.22222222222222,22.22222222222222,105346.15269555592,81671.2052,5.665357423735896e-08,1.0812541033781867e-07,2
39262,10,2,2,0,20.0,20.0,105077.92999832936,83431.0721,7.190211389718207e-08,1.2044538130739866e-07,2
39263,10,0,0,0,0.0,0.0,106946.5809159738,,,,0
39264,10,0,0,0,0.0,0.0,107758.78310372656,,,,0
39277,8,1,1,0,12.5,12.5,66306.50517635676,46633.1726,4.6214025573452586e-08,4.6214025573452586e-08,1
39278,8,1,1,0,12.5,12.5,86394.58944547395,39882.6962,8.018196286619837e-08,8.018196286619837e-08,1
39283,9,0,0,0,0.0,0.0,100736.0455716733,,,,0
39286,9,0,0,0,0.0,0.0,103508.4283198809,,,,0
39288,9,1,1,0,11.11111111111111,11.11111111111111,98069.1020323856,58520.8835,3.8683414784581753e-08,3.8683414784581753e-08,1
39289,8,1,1,0,12.5,12.5,98602.54795317855,61521.3681,5.9234652170695055e-08,5.9234652170695055e-08,1
39290,8,1,1,0,12.5,12.5,90666.49618592444,46202.643,9.931699829067661e-08,9.931699829067661e-08,1
39291,8,1,1,0,12.5,12.5,92699.08175579835,49400.0435,2.5202760876063225e-08,2.5202760876063225e-08,1
39292,8,1,1,0,12.5,12.5,97174.34742468508,57631.9547,1.503875416179995e-08,1.503875416179995e-08,1
39293,8,1,1,0,12.5,12.5,99283.29913860271,62338.2548,6.700366474288922e-08,6.700366474288922e-08,1
39294,7,1,1,0,14.285714285714285,14.285714285714285,89096.21470775308,33419.7205,3.834921108845097e-08,3.834921108845097e-08,1
39296,8,1,1,0,12.5,12.5,101244.28076300796,36422.6834,1.2396982744577109e-08,1.2396982744577109e-08,1
39298,6,1,1,0,16.666666666666664,16.666666666666664,79356.26901407765,46361.1004,3.469086714925259e-09,3.469086714925259e-09,1
39300,6,1,1,0,16.666666666666664,16.666666666666664,73953.934463813,32685.0573,1.9433807187937862e-08,1.9433807187937862e-08,1
39303,7,2,2,0,28.57142857142857,28.57142857142857,50322.06188648719,48704.113,1.677801993664304e-08,1.7170024973584393e-08,2
39304,8,2,2,0,25.0,25.0,91439.06632222173,64965.0007,7.679882709884421e-08,1.1416322993243369e-07,2
39309,8,1,1,0,12.5,12.5,90868.50246967551,55357.6403,9.870286135591937e-08,9.870286135591937e-08,1
39312,8,1,1,0,12.5,12.5,93955.6805688815,45964.2296,8.950595709378907e-08,8.950595709378907e-08,1
39316,6,2,2,0,33.33333333333333,33.33333333333333,54649.44720750941,54649.4472,5.301605809944627e-08,9.229106830365509e-08,2
39317,6,1,1,0,16.666666666666664,16.666666666666664,63972.25944181677,37659.5985,2.1664848791907812e-08,2.1664848791907812e-08,1
39318,6,1,1,0,16.666666666666664,16.666666666666664,53870.294541012125,37822.7522,1.17561300796321e-07,1.17561300796321e-07,1
39319,7,2,2,0,28.57142857142857,28.57142857142857,51496.71177861716,47292.4745,1.2257308078031655e-07,1.485221000554514e-07,2
39320,6,1,1,0,16.666666666666664,16.666666666666664,60322.74881722133,47414.1884,6.173869652024769e-08,6.173869652024769e-08,1
39353,8,2,2,0,25.0,25.0,87739.67375501618,68363.6325,7.174778729057523e-08,9.356785192106013e-08,2
39354,9,0,0,0,0.0,0.0,92408.62459435138,,,,0
39355,8,1,1,0,12.5,12.5,99932.26751957054,40372.046,1.2421628932278525e-07,1.2421628932278525e-07,1
39357,10,2,2,0,20.0,20.0,100433.60639647128,75939.5151,6.691890104062198e-08,9.407044443576745e-08,2
39359,9,1,1,0,11.11111111111111,11.11111111111111,95700.90817886476,53162.5222,5.98267204088372e-09,5.98267204088372e-09,1
39360,9,0,0,0,0.0,0.0,107386.50952829132,,,,0
39361,10,3,3,0,30.0,30.0,91607.10828670846,81342.285,3.568343077702274e-08,6.117047446084918e-08,3
39365,12,2,2,0,16.666666666666664,16.666666666666664,96361.51487810448,93445.4019,2.6222056124099677e-08,4.3047690801174726e-08,2
39368,13,3,3,0,23.076923076923077,23.076923076923077,96160.26437609716,95273.4954,4.609966245951378e-08,8.970692638647844e-08,3
39370,11,3,3,0,27.27272727272727,27.27272727272727,95640.58469272444,88210.6815,2.8623261713997888e-08,5.536627242475574e-08,3
39371,11,2,2,0,18.181818181818183,18.181818181818183,100892.19397214075,76152.4328,5.782888726352006e-08,7.063638973061611e-08,2
39372,11,0,0,0,0.0,0.0,100911.6478622373,,,,0
39374,12,3,3,0,25.0,25.0,97526.82465081089,92447.2385,5.565058719197699e-08,1.160209954286554e-07,3
39375,13,3,3,0,23.076923076923077,23.076923076923077,100930.3009770841,69908.9244,1.3342136826695345e-08,1.852259033741774e-08,3
39376,12,3,3,0,25.0,25.0,99589.36046383016,89488.0612,4.1156103166558465e-08,7.867406736570466e-08,3
39377,12,2,2,0,16.666666666666664,16.666666666666664,105457.98328191716,88045.667,1.538153363685049e-08,2.856572736633661e-08,2
39378,13,4,4,0,30.76923076923077,30.76923076923077,102921.0714727414,89037.3845,8.070784600811106e-08,1.4582394647894857e-07,4
39379,13,3,3,0,23.076923076923077,23.076923076923077,96505.24570656524,88463.5069,3.907922443386444e-08,1.0142040098010616e-07,3
39380,13,3,3,0,23.076923076923077,23.076923076923077,104764.39236475374,91173.2913,3.605764200623767e-08,9.626265365652816e-08,3
39446,6,1,1,0,16.666666666666664,16.666666666666664,56735.12145746464,44229.1431,7.565153645465738e-08,7.565153645465738e-08,1
39448,7,1,1,0,14.285714285714285,14.285714285714285,63024.0161770936,44749.1279,3.1713094728094464e-08,3.1713094728094464e-08,1
39449,7,1,1,0,14.285714285714285,14.285714285714285,66431.27779206536,30170.9799,6.347512175494913e-08,6.347512175494913e-08,1
39450,7,1,1,0,14.285714285714285,14.285714285714285,67924.95408352406,42414.009,2.30343004326046e-08,2.30343004326046e-08,1
39451,8,2,2,0,25.0,25.0,70217.86516593602,49302.8879,6.990026129427646e-08,7.70223322892444e-08,2
39452,8,2,2,0,25.0,25.0,71609.71569717309,55182.933,1.0289731769974816e-07,1.7996184940323217e-07,2
39453,8,2,2,0,25.0,25.0,72838.6008922773,61530.4062,8.800368419916478e-08,1.4248513746937186e-07,2
39454,9,2,2,0,22.22222222222222,22.22222222222222,73023.6813380235,53444.499,3.803322174789486e-08,5.7279265885449625e-08,2
39455,10,1,1,0,10.0,10.0,74319.15163937028,56450.9606,6.404677405666643e-08,6.404677405666643e-08,1
39456,11,2,2,0,18.181818181818183,18.181818181818183,69549.76290051633,60813.3839,1.5579315007992816e-08,2.9525870471841974e-08,2
39459,10,2,2,0,20.0,20.0,66559.38225629248,54876.2835,6.501887021221546e-08,6.615945581341283e-08,2
39461,10,2,2,0,20.0,20.0,69761.69774237134,49190.7179,5.537777459211921e-08,5.81105642842003e-08,2
39462,10,2,2,0,20.0,20.0,75742.32624020358,43952.6421,6.323496933089394e-08,1.0144067572708185e-07,2
39463,10,2,2,0,20.0,20.0,75646.86754430008,45744.8424,5.4158594855572864e-08,5.6777290415362285e-08,2
39464,10,1,1,0,10.0,10.0,75296.23876650777,45993.0875,4.960237391296145e-08,4.960237391296145e-08,1
39465,10,1,1,0,10.0,10.0,77100.85723517771,47989.9813,4.2580682305487006e-08,4.2580682305487006e-08,1
39466,10,2,2,0,20.0,20.0,73275.3609659224,56685.8861,4.7160015861926256e-08,8.065713030161783e-08,2
39467,11,2,2,0,18.181818181818183,18.181818181818183,73759.5575489963,59142.7416,7.247403461905777e-08,7.934030436732347e-08,2
39468,11,2,2,0,18.181818181818183,18.181818181818183,73051.12264334643,57282.3024,6.459775323931612e-08,7.72010221777671e-08,2
39510,10,1,1,0,10.0,10.0,74453.51821373863,34359.1828,4.172937171041449e-08,4.172937171041449e-08,1
39513,12,1,1,0,8.333333333333332,8.333333333333332,81788.34759454835,50991.4705,1.0544366424727507e-07,1.0544366424727507e-07,1
39515,17,2,2,0,11.76470588235294,11.76470588235294,82400.23986067301,63584.5027,4.2150468594129576e-08,5.7589165739401255e-08,2
39516,18,3,3,0,16.666666666666664,16.666666666666664,79093.83521780839,61831.4205,5.757477669542596e-08,8.865647998707744e-08,3
39517,18,3,3,0,16.666666666666664,16.666666666666664,81102.39509417428,68760.8869,7.184887581544969e-08,9.348513555058017e-08,3
39518,18,6,6,0,33.33333333333333,33.33333333333333,80115.45547617612,70114.9665,8.695327223307236e-08,2.7215076959566125e-07,6
39530,9,3,3,0,33.33333333333333,33.33333333333333,54324.82873837189,50449.887,1.4467384235858465e-07,3.028518146870817e-07,3
39531,10,2,2,0,20.0,20.0,57646.80530796809,50147.5061,5.666310521678053e-08,1.0572451545388123e-07,2
39542,6,1,1,0,16.666666666666664,16.666666666666664,39472.35314889778,34481.6753,3.910204639928048e-08,3.910204639928048e-08,1
39543,9,1,1,0,11.11111111111111,11.11111111111111,50965.886650738845,34094.3526,1.554920553290903e-08,1.554920553290903e-08,1
39544,10,0,0,0,0.0,0.0,81038.82467282478,,,,0
39549,10,1,1,0,10.0,10.0,86824.10476852834,64996.0387,9.627953652334343e-08,9.627953652334343e-08,1
39550,11,3,3,0,27.27272727272727,27.27272727272727,80870.56213677951,66714.9782,8.360138799585203e-08,1.5550657022221678e-07,3
39551,12,2,2,0,16.666666666666664,16.666666666666664,86666.3192838783,72048.7472,6.26645177976913e-08,1.022917716960493e-07,2
39552,12,3,3,0,25.0,25.0,92935.79728629222,78068.8258,7.303527753533714e-09,1.1436211425114244e-08,3
39553,13,3,3,0,23.076923076923077,23.076923076923077,101404.85081999013,87008.2217,6.852871281116303e-08,1.3747704154462897e-07,3
39554,12,2,2,0,16.666666666666664,16.666666666666664,98397.36811773908,89283.9333,1.4835558758710798e-08,2.6131956552612197e-08,2
39556,12,2,2,0,16.666666666666664,16.666666666666664,89370.22255284306,86178.279,6.925981125727559e-08,1.2148879677198462e-07,2
39557,12,4,4,0,33.33333333333333,33.33333333333333,93346.51046759686,91596.9176,6.485744753670855e-08,1.115012722609078e-07,4
39558,12,4,4,0,33.33333333333333,33.33333333333333,84132.13342150222,84132.1334,3.4041988591042264e-08,7.409320630415568e-08,4
39559,11,4,4,0,36.36363636363637,36.36363636363637,78901.06902736906,78901.069,3.5126862671376826e-08,4.9135739351094075e-08,4
39560,10,5,5,0,50.0,50.0,80777.56959000211,80777.5696,2.4835138778703075e-08,3.139485506084076e-08,5
39566,9,1,1,0,11.11111111111111,11.11111111111111,78447.29455841955,58809.1256,1.49422714940365e-07,1.49422714940365e-07,1
39567,11,2,2,0,18.181818181818183,18.181818181818183,89754.24163611252,68174.4943,6.959216560468042e-08,1.2887101835961665e-07,2
